sub,trial,partners_contribution,valence,arousal,sub_contribution,sub_contribution_binary,study
1351,22,1.5,115,133,1,cooperate,pgg
1351,22,1.5,108,94,1,cooperate,pgg
1351,23,2.3,190,247,1,cooperate,pgg
1351,23,2.3,212,246,1,cooperate,pgg
1351,24,2.9,249,250,1,cooperate,pgg
1351,24,2.9,243,250,1,cooperate,pgg
1351,25,2.8,236,225,1,cooperate,pgg
1351,25,2.8,241,249,1,cooperate,pgg
1351,26,2.2,195,216,1,cooperate,pgg
1351,26,2.2,205,248,1,cooperate,pgg
1351,27,0.5,-39,227,1,cooperate,pgg
1351,27,0.5,-207,250,1,cooperate,pgg
1351,28,0.7,-160,181,1,cooperate,pgg
1351,28,0.7,-250,29,1,cooperate,pgg
1351,29,2.2,195,216,1,cooperate,pgg
1351,29,2.2,205,248,1,cooperate,pgg
1351,30,3,250,249,1,cooperate,pgg
1351,30,3,248,249,1,cooperate,pgg
1351,31,2.9,249,250,1,cooperate,pgg
1351,31,2.9,243,250,1,cooperate,pgg
1351,32,0.6,-222,197,1,cooperate,pgg
1351,32,0.6,-250,210,1,cooperate,pgg
1351,33,2.7,218,249,1,cooperate,pgg
1351,33,2.7,241,248,1,cooperate,pgg
1351,34,1.9,62,86,1,cooperate,pgg
1351,34,1.9,-154,47,1,cooperate,pgg
1351,35,0.9,48,186,1,cooperate,pgg
1351,35,0.9,-98,150,1,cooperate,pgg
1351,36,0,-250,250,1,cooperate,pgg
1351,36,0,-249,-247,1,cooperate,pgg
1351,37,1.2,-119,188,1,cooperate,pgg
1351,37,1.2,110,11,1,cooperate,pgg
1351,38,0.3,-250,34,1,cooperate,pgg
1351,38,0.3,-172,129,1,cooperate,pgg
1351,39,1.7,-164,128,1,cooperate,pgg
1351,39,1.7,-240,-104,1,cooperate,pgg
1351,40,1.4,-95,137,1,cooperate,pgg
1351,40,1.4,-186,46,1,cooperate,pgg
1351,41,0.4,-228,232,1,cooperate,pgg
1351,41,0.4,-238,117,1,cooperate,pgg
1351,42,2.5,136,225,1,cooperate,pgg
1351,42,2.5,218,214,1,cooperate,pgg
1351,43,1.4,-95,137,1,cooperate,pgg
1351,43,1.4,-186,46,1,cooperate,pgg
1351,44,1.8,-241,-123,1,cooperate,pgg
1351,44,1.8,122,198,1,cooperate,pgg
1351,45,1.7,-164,128,1,cooperate,pgg
1351,45,1.7,-240,-104,1,cooperate,pgg
1351,46,2.6,247,240,1,cooperate,pgg
1351,46,2.6,223,58,1,cooperate,pgg
1351,47,2.1,110,136,1,cooperate,pgg
1351,47,2.1,185,192,1,cooperate,pgg
1351,48,0.8,-248,-226,1,cooperate,pgg
1351,48,0.8,-249,61,1,cooperate,pgg
1351,49,0.7,-160,181,1,cooperate,pgg
1351,49,0.7,-250,29,1,cooperate,pgg
1351,50,0.3,-250,34,1,cooperate,pgg
1351,50,0.3,-172,129,1,cooperate,pgg
1351,51,0.8,-248,-226,1,cooperate,pgg
1351,51,0.8,-249,61,1,cooperate,pgg
1351,52,1.3,71,205,1,cooperate,pgg
1351,52,1.3,-250,-22,1,cooperate,pgg
1351,53,2.4,208,212,1,cooperate,pgg
1351,53,2.4,223,250,1,cooperate,pgg
1351,54,1.6,-194,-40,1,cooperate,pgg
1351,54,1.6,-248,38,1,cooperate,pgg
1351,55,1.9,62,86,1,cooperate,pgg
1351,55,1.9,-154,47,1,cooperate,pgg
1351,56,0.6,-222,197,1,cooperate,pgg
1351,56,0.6,-250,210,1,cooperate,pgg
1351,57,2.8,236,225,1,cooperate,pgg
1351,57,2.8,241,249,1,cooperate,pgg
1351,58,1.6,-194,-40,1,cooperate,pgg
1351,58,1.6,-248,38,1,cooperate,pgg
1351,59,1.1,-246,-98,1,cooperate,pgg
1351,59,1.1,55,234,1,cooperate,pgg
1351,60,2.1,110,136,1,cooperate,pgg
1351,60,2.1,185,192,1,cooperate,pgg
1351,61,0.2,-242,-248,1,cooperate,pgg
1351,61,0.2,-168,237,1,cooperate,pgg
1351,62,0,-250,250,1,cooperate,pgg
1351,62,0,-249,-247,1,cooperate,pgg
1352,1,0.2,-242,-241,1,cooperate,pgg
1352,1,0.2,-230,-226,1,cooperate,pgg
1352,2,1.1,122,82,1,cooperate,pgg
1352,2,1.1,245,113,0.9,cooperate,pgg
1352,3,2.5,246,247,1,cooperate,pgg
1352,3,2.5,243,246,1,cooperate,pgg
1352,4,1.3,241,107,1,cooperate,pgg
1352,4,1.3,105,128,1,cooperate,pgg
1352,5,0.3,-244,-245,0.2,defect,pgg
1352,5,0.3,-243,-244,0.1,defect,pgg
1352,6,1.7,243,58,1,cooperate,pgg
1352,6,1.7,245,109,1,cooperate,pgg
1352,7,0.3,-244,-245,0.2,defect,pgg
1352,7,0.3,-243,-244,0.1,defect,pgg
1352,8,2.1,234,233,1,cooperate,pgg
1352,8,2.1,246,248,1,cooperate,pgg
1352,9,0,-245,-245,1,cooperate,pgg
1352,9,0,-245,-243,0.5,cooperate,pgg
1352,10,2,247,247,1,cooperate,pgg
1352,10,2,248,247,1,cooperate,pgg
1352,11,1.4,165,57,1,cooperate,pgg
1352,11,1.4,134,1,1,cooperate,pgg
1352,12,2.9,246,247,1,cooperate,pgg
1352,12,2.9,246,248,1,cooperate,pgg
1352,13,0.9,-13,0,0.9,cooperate,pgg
1352,13,0.9,-145,-159,0.9,cooperate,pgg
1352,14,1.8,203,199,1,cooperate,pgg
1352,14,1.8,241,141,1,cooperate,pgg
1352,15,0.5,-244,-247,0.5,cooperate,pgg
1352,15,0.5,-159,-200,0.5,cooperate,pgg
1352,16,1.7,243,58,1,cooperate,pgg
1352,16,1.7,245,109,1,cooperate,pgg
1352,17,1.9,241,141,1,cooperate,pgg
1352,17,1.9,130,135,1,cooperate,pgg
1352,18,2.7,247,248,1,cooperate,pgg
1352,18,2.7,244,245,1,cooperate,pgg
1352,19,2.7,247,248,1,cooperate,pgg
1352,19,2.7,244,245,1,cooperate,pgg
1352,20,0.1,-242,-241,1,cooperate,pgg
1352,20,0.1,-248,-247,1,cooperate,pgg
1352,21,3,244,247,1,cooperate,pgg
1352,21,3,247,245,1,cooperate,pgg
1352,22,0.8,-21,-50,0.8,cooperate,pgg
1352,22,0.8,-100,-83,0.8,cooperate,pgg
1352,23,0.6,-161,-153,1,cooperate,pgg
1352,23,0.6,-170,-180,0.6,cooperate,pgg
1352,24,2.5,246,247,1,cooperate,pgg
1352,24,2.5,243,246,1,cooperate,pgg
1352,25,0.7,-150,-134,1,cooperate,pgg
1352,25,0.7,-241,-235,1,cooperate,pgg
1352,26,0.7,-150,-134,1,cooperate,pgg
1352,26,0.7,-241,-235,1,cooperate,pgg
1352,27,0.4,-226,-217,1,cooperate,pgg
1352,27,0.4,-240,-241,1,cooperate,pgg
1352,28,1.2,82,19,1,cooperate,pgg
1352,28,1.2,150,41,1,cooperate,pgg
1352,29,1.2,82,19,1,cooperate,pgg
1352,29,1.2,150,41,1,cooperate,pgg
1352,30,0,-245,-245,1,cooperate,pgg
1352,30,0,-245,-243,0.5,cooperate,pgg
1352,31,1.4,165,57,1,cooperate,pgg
1352,31,1.4,134,1,1,cooperate,pgg
1352,32,0.2,-242,-241,1,cooperate,pgg
1352,32,0.2,-230,-226,1,cooperate,pgg
1352,33,1.1,122,82,1,cooperate,pgg
1352,33,1.1,245,113,0.9,cooperate,pgg
1352,34,2.6,247,244,1,cooperate,pgg
1352,34,2.6,249,242,1,cooperate,pgg
1352,35,2.6,247,244,1,cooperate,pgg
1352,35,2.6,249,242,1,cooperate,pgg
1352,36,2.1,234,233,1,cooperate,pgg
1352,36,2.1,246,248,1,cooperate,pgg
1352,37,2.2,247,246,1,cooperate,pgg
1352,37,2.2,245,240,1,cooperate,pgg
1352,38,0.4,-226,-217,1,cooperate,pgg
1352,38,0.4,-240,-241,1,cooperate,pgg
1352,39,1.3,241,107,1,cooperate,pgg
1352,39,1.3,105,128,1,cooperate,pgg
1352,40,1,83,103,1,cooperate,pgg
1352,40,1,60,55,1,cooperate,pgg
1352,41,1.6,248,250,1,cooperate,pgg
1352,41,1.6,152,158,1,cooperate,pgg
1352,42,2.3,246,248,1,cooperate,pgg
1352,42,2.3,245,244,1,cooperate,pgg
1352,43,2.4,248,247,1,cooperate,pgg
1352,43,2.4,245,248,1,cooperate,pgg
1352,44,0.6,-161,-153,1,cooperate,pgg
1352,44,0.6,-170,-180,0.6,cooperate,pgg
1352,45,2.8,246,250,1,cooperate,pgg
1352,45,2.8,248,248,1,cooperate,pgg
1352,46,0.8,-21,-50,0.8,cooperate,pgg
1352,46,0.8,-100,-83,0.8,cooperate,pgg
1352,47,1.5,247,248,1,cooperate,pgg
1352,47,1.5,213,220,1,cooperate,pgg
1352,48,1,83,103,1,cooperate,pgg
1352,48,1,60,55,1,cooperate,pgg
1352,49,1.5,247,248,1,cooperate,pgg
1352,49,1.5,213,220,1,cooperate,pgg
1352,50,2.3,246,248,1,cooperate,pgg
1352,50,2.3,245,244,1,cooperate,pgg
1352,51,2.2,247,246,1,cooperate,pgg
1352,51,2.2,245,240,1,cooperate,pgg
1352,52,0.5,-244,-247,0.5,cooperate,pgg
1352,52,0.5,-159,-200,0.5,cooperate,pgg
1352,53,3,244,247,1,cooperate,pgg
1352,53,3,247,245,1,cooperate,pgg
1352,54,2.8,246,250,1,cooperate,pgg
1352,54,2.8,248,248,1,cooperate,pgg
1352,55,1.9,241,141,1,cooperate,pgg
1352,55,1.9,130,135,1,cooperate,pgg
1352,56,1.6,248,250,1,cooperate,pgg
1352,56,1.6,152,158,1,cooperate,pgg
1352,57,1.8,203,199,1,cooperate,pgg
1352,57,1.8,241,141,1,cooperate,pgg
1352,58,2.4,248,247,1,cooperate,pgg
1352,58,2.4,245,248,1,cooperate,pgg
1352,59,2,247,247,1,cooperate,pgg
1352,59,2,248,247,1,cooperate,pgg
1352,60,0.9,-13,0,0.9,cooperate,pgg
1352,60,0.9,-145,-159,0.9,cooperate,pgg
1352,61,0.1,-242,-241,1,cooperate,pgg
1352,61,0.1,-248,-247,1,cooperate,pgg
1352,62,2.9,246,247,1,cooperate,pgg
1352,62,2.9,246,248,1,cooperate,pgg
1353,1,0.5,-1,1,0.5,cooperate,pgg
1353,1,0.5,-42,-47,0.5,cooperate,pgg
1353,2,3,232,229,1,cooperate,pgg
1353,2,3,141,196,1,cooperate,pgg
1353,3,1.2,-37,33,0.5,cooperate,pgg
1353,3,1.2,39,-46,0.3,defect,pgg
1353,4,2.3,68,88,0.7,cooperate,pgg
1353,4,2.3,49,41,0.2,defect,pgg
1353,5,0.8,-47,-43,0.2,defect,pgg
1353,5,0.8,-47,-39,0.2,defect,pgg
1353,6,0.3,-45,-46,0.5,cooperate,pgg
1353,6,0.3,-55,-52,0.2,defect,pgg
1353,7,0.5,-1,1,0.5,cooperate,pgg
1353,7,0.5,-42,-47,0.5,cooperate,pgg
1353,8,0.8,-47,-43,0.2,defect,pgg
1353,8,0.8,-47,-39,0.2,defect,pgg
1353,9,0.4,-47,-34,0.6,cooperate,pgg
1353,9,0.4,-47,-43,0.6,cooperate,pgg
1353,10,2.7,109,155,0.8,cooperate,pgg
1353,10,2.7,93,134,0.8,cooperate,pgg
1353,11,2.5,153,137,1,cooperate,pgg
1353,11,2.5,204,208,1,cooperate,pgg
1353,12,0,-126,-113,0.5,cooperate,pgg
1353,12,0,-215,-230,1,cooperate,pgg
1353,13,0.9,-45,-34,0.6,cooperate,pgg
1353,13,0.9,-50,15,0.6,cooperate,pgg
1353,14,2,46,49,1,cooperate,pgg
1353,14,2,47,55,1,cooperate,pgg
1353,15,2,46,49,1,cooperate,pgg
1353,15,2,47,55,1,cooperate,pgg
1353,16,0.6,41,46,0.9,cooperate,pgg
1353,16,0.6,45,48,0.4,defect,pgg
1353,17,1.9,20,38,0.6,cooperate,pgg
1353,17,1.9,45,40,0.6,cooperate,pgg
1353,18,0,-126,-113,0.5,cooperate,pgg
1353,18,0,-215,-230,1,cooperate,pgg
1353,19,1.6,41,35,0.9,cooperate,pgg
1353,19,1.6,53,50,0.9,cooperate,pgg
1353,20,1.1,39,38,0.4,defect,pgg
1353,20,1.1,41,21,0.4,defect,pgg
1353,21,1.2,-37,33,0.5,cooperate,pgg
1353,21,1.2,39,-46,0.3,defect,pgg
1353,22,1.8,62,68,0.7,cooperate,pgg
1353,22,1.8,46,87,0.7,cooperate,pgg
1353,23,2.4,106,104,0.6,cooperate,pgg
1353,23,2.4,206,211,0.6,cooperate,pgg
1353,24,1.3,27,27,0.7,cooperate,pgg
1353,24,1.3,111,94,0.7,cooperate,pgg
1353,25,2.2,194,184,0.8,cooperate,pgg
1353,25,2.2,100,102,0.8,cooperate,pgg
1353,26,1,23,34,0.5,cooperate,pgg
1353,26,1,1,8,0.5,cooperate,pgg
1353,27,1.6,41,35,0.9,cooperate,pgg
1353,27,1.6,53,50,0.9,cooperate,pgg
1353,28,2.8,122,194,1,cooperate,pgg
1353,28,2.8,210,202,1,cooperate,pgg
1353,29,2.6,126,108,0.9,cooperate,pgg
1353,29,2.6,204,219,0.9,cooperate,pgg
1353,30,1.4,46,69,0.6,cooperate,pgg
1353,30,1.4,63,53,0.8,cooperate,pgg
1353,31,1.1,39,38,0.4,defect,pgg
1353,31,1.1,41,21,0.4,defect,pgg
1353,32,2.5,153,137,1,cooperate,pgg
1353,32,2.5,204,208,1,cooperate,pgg
1353,33,0.7,46,-49,0.6,cooperate,pgg
1353,33,0.7,39,73,0.3,defect,pgg
1353,34,1.5,97,128,0.5,cooperate,pgg
1353,34,1.5,27,73,0.5,cooperate,pgg
1353,35,2.2,194,184,0.8,cooperate,pgg
1353,35,2.2,100,102,0.8,cooperate,pgg
1353,36,1.7,50,70,0.3,defect,pgg
1353,36,1.7,63,77,0.8,cooperate,pgg
1353,37,1.8,62,68,0.7,cooperate,pgg
1353,37,1.8,46,87,0.7,cooperate,pgg
1353,38,0.1,-122,-91,0,defect,pgg
1353,38,0.1,-182,-178,0,defect,pgg
1353,39,0.2,-56,-48,0,defect,pgg
1353,39,0.2,-58,-46,0,defect,pgg
1353,40,3,232,229,1,cooperate,pgg
1353,40,3,141,196,1,cooperate,pgg
1353,41,0.9,-45,-34,0.6,cooperate,pgg
1353,41,0.9,-50,15,0.6,cooperate,pgg
1353,42,2.9,69,51,1,cooperate,pgg
1353,42,2.9,207,215,1,cooperate,pgg
1353,43,1.9,20,38,0.6,cooperate,pgg
1353,43,1.9,45,40,0.6,cooperate,pgg
1353,44,0.3,-45,-46,0.5,cooperate,pgg
1353,44,0.3,-55,-52,0.2,defect,pgg
1353,45,0.6,41,46,0.9,cooperate,pgg
1353,45,0.6,45,48,0.4,defect,pgg
1353,46,0.4,-47,-34,0.6,cooperate,pgg
1353,46,0.4,-47,-43,0.6,cooperate,pgg
1353,47,2.4,106,104,0.6,cooperate,pgg
1353,47,2.4,206,211,0.6,cooperate,pgg
1353,48,2.9,69,51,1,cooperate,pgg
1353,48,2.9,207,215,1,cooperate,pgg
1353,49,2.7,109,155,0.8,cooperate,pgg
1353,49,2.7,93,134,0.8,cooperate,pgg
1353,50,1,23,34,0.5,cooperate,pgg
1353,50,1,1,8,0.5,cooperate,pgg
1353,51,2.1,56,53,0.4,defect,pgg
1353,51,2.1,94,84,0.9,cooperate,pgg
1353,52,1.4,46,69,0.6,cooperate,pgg
1353,52,1.4,63,53,0.8,cooperate,pgg
1353,53,0.2,-56,-48,0,defect,pgg
1353,53,0.2,-58,-46,0,defect,pgg
1353,54,0.7,46,-49,0.6,cooperate,pgg
1353,54,0.7,39,73,0.3,defect,pgg
1353,55,1.3,27,27,0.7,cooperate,pgg
1353,55,1.3,111,94,0.7,cooperate,pgg
1353,56,2.6,126,108,0.9,cooperate,pgg
1353,56,2.6,204,219,0.9,cooperate,pgg
1353,57,2.3,68,88,0.7,cooperate,pgg
1353,57,2.3,49,41,0.2,defect,pgg
1353,58,2.1,56,53,0.4,defect,pgg
1353,58,2.1,94,84,0.9,cooperate,pgg
1353,59,1.7,50,70,0.3,defect,pgg
1353,59,1.7,63,77,0.8,cooperate,pgg
1353,60,2.8,122,194,1,cooperate,pgg
1353,60,2.8,210,202,1,cooperate,pgg
1353,61,0.1,-122,-91,0,defect,pgg
1353,61,0.1,-182,-178,0,defect,pgg
1353,62,1.5,97,128,0.5,cooperate,pgg
1353,62,1.5,27,73,0.5,cooperate,pgg
1354,1,3,242,233,1,cooperate,pgg
1354,1,3,246,244,1,cooperate,pgg
1354,2,2.7,204,173,0.8,cooperate,pgg
1354,2,2.7,234,238,1,cooperate,pgg
1354,3,2.6,207,223,1,cooperate,pgg
1354,3,2.6,164,81,0,defect,pgg
1354,4,2.5,203,227,1,cooperate,pgg
1354,4,2.5,191,210,1,cooperate,pgg
1354,5,1.1,-68,-36,0.5,cooperate,pgg
1354,5,1.1,63,48,0.7,cooperate,pgg
1354,6,1.7,150,117,0.9,cooperate,pgg
1354,6,1.7,-111,94,0.3,defect,pgg
1354,7,2.4,240,238,1,cooperate,pgg
1354,7,2.4,201,221,1,cooperate,pgg
1354,8,2.1,98,209,1,cooperate,pgg
1354,8,2.1,129,96,0.7,cooperate,pgg
1354,9,1.4,-141,-177,0.3,defect,pgg
1354,9,1.4,-28,124,0.5,cooperate,pgg
1354,10,0.2,-222,-188,0,defect,pgg
1354,10,0.2,-235,-236,0.4,defect,pgg
1354,11,1.5,19,19,0.5,cooperate,pgg
1354,11,1.5,18,23,0.5,cooperate,pgg
1354,12,0.1,-236,-239,0,defect,pgg
1354,12,0.1,-238,-235,0,defect,pgg
1354,13,2.5,203,227,1,cooperate,pgg
1354,13,2.5,191,210,1,cooperate,pgg
1354,14,1.9,65,58,0.4,defect,pgg
1354,14,1.9,188,198,1,cooperate,pgg
1354,15,2.6,207,223,1,cooperate,pgg
1354,15,2.6,164,81,0,defect,pgg
1354,16,1.4,-141,-177,0.3,defect,pgg
1354,16,1.4,-28,124,0.5,cooperate,pgg
1354,17,1.6,-30,22,0.5,cooperate,pgg
1354,17,1.6,45,40,0.8,cooperate,pgg
1354,18,2.4,240,238,1,cooperate,pgg
1354,18,2.4,201,221,1,cooperate,pgg
1354,19,1.3,-65,-37,0.3,defect,pgg
1354,19,1.3,25,25,0.9,cooperate,pgg
1354,20,1.1,-68,-36,0.5,cooperate,pgg
1354,20,1.1,63,48,0.7,cooperate,pgg
1354,21,2.8,236,234,1,cooperate,pgg
1354,21,2.8,242,238,1,cooperate,pgg
1354,22,2.8,236,234,1,cooperate,pgg
1354,22,2.8,242,238,1,cooperate,pgg
1354,23,1,-95,-191,0,defect,pgg
1354,23,1,130,144,1,cooperate,pgg
1354,24,0.5,104,-175,0.5,cooperate,pgg
1354,24,0.5,-28,202,0.5,cooperate,pgg
1354,25,2.1,98,209,1,cooperate,pgg
1354,25,2.1,129,96,0.7,cooperate,pgg
1354,26,1.6,-30,22,0.5,cooperate,pgg
1354,26,1.6,45,40,0.8,cooperate,pgg
1354,27,0,-243,-244,0,defect,pgg
1354,27,0,-240,-227,1,cooperate,pgg
1354,28,1.8,-55,-31,0.3,defect,pgg
1354,28,1.8,24,29,0.4,defect,pgg
1354,29,3,242,233,1,cooperate,pgg
1354,29,3,246,244,1,cooperate,pgg
1354,30,0.3,-231,-228,0,defect,pgg
1354,30,0.3,-181,-170,0.3,defect,pgg
1354,31,1,-95,-191,0,defect,pgg
1354,31,1,130,144,1,cooperate,pgg
1354,32,1.2,45,80,0.7,cooperate,pgg
1354,32,1.2,104,105,0.5,cooperate,pgg
1354,33,1.8,-55,-31,0.3,defect,pgg
1354,33,1.8,24,29,0.4,defect,pgg
1354,34,0,-243,-244,0,defect,pgg
1354,34,0,-240,-227,1,cooperate,pgg
1354,35,1.9,65,58,0.4,defect,pgg
1354,35,1.9,188,198,1,cooperate,pgg
1354,36,0.5,104,-175,0.5,cooperate,pgg
1354,36,0.5,-28,202,0.5,cooperate,pgg
1354,37,0.7,-68,-27,0.1,defect,pgg
1354,37,0.7,-209,-227,0.4,defect,pgg
1354,38,0.9,-75,-69,0.3,defect,pgg
1354,38,0.9,-48,-43,0.8,cooperate,pgg
1354,39,0.8,-121,-100,0.4,defect,pgg
1354,39,0.8,-40,-219,0.8,cooperate,pgg
1354,40,0.8,-121,-100,0.4,defect,pgg
1354,40,0.8,-40,-219,0.8,cooperate,pgg
1354,41,2,107,131,1,cooperate,pgg
1354,41,2,130,145,1,cooperate,pgg
1354,42,2,107,131,1,cooperate,pgg
1354,42,2,130,145,1,cooperate,pgg
1354,43,0.4,-179,-150,0,defect,pgg
1354,43,0.4,-220,-222,0,defect,pgg
1354,44,0.2,-222,-188,0,defect,pgg
1354,44,0.2,-235,-236,0.4,defect,pgg
1354,45,2.2,223,222,1,cooperate,pgg
1354,45,2.2,126,131,0.8,cooperate,pgg
1354,46,0.6,-182,-173,0.2,defect,pgg
1354,46,0.6,-14,-218,0,defect,pgg
1354,47,0.1,-236,-239,0,defect,pgg
1354,47,0.1,-238,-235,0,defect,pgg
1354,48,0.7,-68,-27,0.1,defect,pgg
1354,48,0.7,-209,-227,0.4,defect,pgg
1354,49,1.2,45,80,0.7,cooperate,pgg
1354,49,1.2,104,105,0.5,cooperate,pgg
1354,50,1.7,150,117,0.9,cooperate,pgg
1354,50,1.7,-111,94,0.3,defect,pgg
1354,51,0.3,-231,-228,0,defect,pgg
1354,51,0.3,-181,-170,0.3,defect,pgg
1354,52,2.2,223,222,1,cooperate,pgg
1354,52,2.2,126,131,0.8,cooperate,pgg
1354,53,0.4,-179,-150,0,defect,pgg
1354,53,0.4,-220,-222,0,defect,pgg
1354,54,2.3,99,102,0.8,cooperate,pgg
1354,54,2.3,181,161,1,cooperate,pgg
1354,55,0.6,-182,-173,0.2,defect,pgg
1354,55,0.6,-14,-218,0,defect,pgg
1354,56,2.7,204,173,0.8,cooperate,pgg
1354,56,2.7,234,238,1,cooperate,pgg
1354,57,2.9,202,200,0.9,cooperate,pgg
1354,57,2.9,225,224,1,cooperate,pgg
1354,58,1.5,19,19,0.5,cooperate,pgg
1354,58,1.5,18,23,0.5,cooperate,pgg
1354,59,2.3,99,102,0.8,cooperate,pgg
1354,59,2.3,181,161,1,cooperate,pgg
1354,60,1.3,-65,-37,0.3,defect,pgg
1354,60,1.3,25,25,0.9,cooperate,pgg
1354,61,2.9,202,200,0.9,cooperate,pgg
1354,61,2.9,225,224,1,cooperate,pgg
1354,62,0.9,-75,-69,0.3,defect,pgg
1354,62,0.9,-48,-43,0.8,cooperate,pgg
1355,1,2.3,247,-213,0.7,cooperate,pgg
1355,1,2.3,250,-246,0.8,cooperate,pgg
1355,2,1.8,199,-247,0.7,cooperate,pgg
1355,2,1.8,93,-247,0.7,cooperate,pgg
1355,3,1,-118,-242,0.1,defect,pgg
1355,3,1,-1,-249,0.2,defect,pgg
1355,4,1.7,111,-243,0.5,cooperate,pgg
1355,4,1.7,233,-246,0.5,cooperate,pgg
1355,5,0.9,-101,-250,0.2,defect,pgg
1355,5,0.9,-232,-246,0.1,defect,pgg
1355,6,0.1,-247,-246,0,defect,pgg
1355,6,0.1,-243,-243,0,defect,pgg
1355,7,1.7,111,-243,0.5,cooperate,pgg
1355,7,1.7,233,-246,0.5,cooperate,pgg
1355,8,0.3,-247,-244,0,defect,pgg
1355,8,0.3,-221,-246,0,defect,pgg
1355,9,2.7,250,-250,1,cooperate,pgg
1355,9,2.7,250,-247,0.9,cooperate,pgg
1355,10,2.5,248,-247,0.9,cooperate,pgg
1355,10,2.5,250,-247,0.9,cooperate,pgg
1355,11,0.1,-247,-246,0,defect,pgg
1355,11,0.1,-243,-243,0,defect,pgg
