sub,trial,partner_contribution,valence,arousal,sub_contribution,sub_contribution_binary,study
1261,18,0.2,10,6,1,cooperate,pd
1261,19,0.5,7,10,1,cooperate,pd
1261,20,0,-239,156,0,defect,pd
1261,21,0,-230,225,0,defect,pd
1261,22,0.2,-112,-65,1,cooperate,pd
1262,1,0.1,103,-196,0.5,cooperate,pd
1262,2,0.9,240,-236,0.5,cooperate,pd
1262,3,1,239,-4,0.5,cooperate,pd
1262,4,0.6,125,-12,0.5,cooperate,pd
1262,5,0,-201,-241,0.3,defect,pd
1262,6,0.1,142,-110,0.5,cooperate,pd
1262,7,0.2,67,-124,0.5,cooperate,pd
1262,8,0.7,120,-36,0.5,cooperate,pd
1262,9,0.3,25,-21,0.5,cooperate,pd
1262,10,0.6,56,-19,0.5,cooperate,pd
1262,11,0.5,23,-23,0.5,cooperate,pd
1262,12,0.2,-1,-7,0.6,cooperate,pd
1262,13,0.4,20,-108,0.5,cooperate,pd
1262,14,0.8,157,-1,0.6,cooperate,pd
1262,15,0.7,112,119,0.5,cooperate,pd
1262,16,1,111,86,0.4,defect,pd
1262,17,0.9,142,159,0.5,cooperate,pd
1262,18,0.4,109,83,0.5,cooperate,pd
1262,19,0.8,5,147,0.8,cooperate,pd
1262,20,0.3,150,-54,0.5,cooperate,pd
1262,21,0.5,46,-28,0.5,cooperate,pd
1262,22,0,-66,114,0.1,defect,pd
1263,1,1,208,229,1,cooperate,pd
1263,2,0.3,-154,-39,1,cooperate,pd
1263,3,0.4,-193,-176,0.5,cooperate,pd
1263,4,1,217,82,1,cooperate,pd
1263,5,0.6,-97,-23,0.7,cooperate,pd
1263,6,0.2,-64,41,0.4,defect,pd
1263,7,0.6,-9,-20,0.8,cooperate,pd
1263,8,0.5,-119,-44,0.6,cooperate,pd
1263,9,0.8,55,57,1,cooperate,pd
1263,10,0.9,119,101,1,cooperate,pd
1263,11,0.7,108,31,1,cooperate,pd
1263,12,0.1,-153,-156,0,defect,pd
1263,13,0.2,-181,-61,0,defect,pd
1263,14,0.8,36,25,1,cooperate,pd
1263,15,0,-234,-36,0,defect,pd
1263,16,0.1,-216,-36,0,defect,pd
1263,17,0.3,-175,-43,0.2,defect,pd
1263,18,0.9,180,186,1,cooperate,pd
1263,19,0.4,-72,-21,0.4,defect,pd
1263,20,0.7,138,58,1,cooperate,pd
1263,21,0,-227,50,0,defect,pd
1263,22,0.5,-24,-24,0.5,cooperate,pd
1264,1,0.9,205,143,1,cooperate,pd
1264,2,0,-225,-1,0,defect,pd
1264,3,0.7,106,3,0.5,cooperate,pd
1264,4,1,212,203,1,cooperate,pd
1264,5,0.7,114,72,0.7,cooperate,pd
1264,6,0.8,148,56,0.8,cooperate,pd
1264,7,0.4,-123,-42,0,defect,pd
1264,8,0.1,-231,-5,0,defect,pd
1264,9,0.2,-157,-35,0,defect,pd
1264,10,0.6,41,9,0.6,cooperate,pd
1264,11,0.6,2,0,0,defect,pd
1264,12,0.9,207,129,0.9,cooperate,pd
1264,13,0,-223,-229,0,defect,pd
1264,14,1,238,219,1,cooperate,pd
1264,15,0.2,-181,-163,0,defect,pd
1264,16,0.1,-194,-205,0,defect,pd
1264,17,0.4,-61,-27,0,defect,pd
1264,18,0.8,177,-21,0.8,cooperate,pd
1264,19,0.5,-14,1,0,defect,pd
1264,20,0.3,-131,-119,0,defect,pd
1264,21,0.5,1,1,0,defect,pd
1264,22,0.3,-36,-116,0,defect,pd
1265,1,0.5,-135,121,0.5,cooperate,pd
1265,2,0.3,-223,136,0.3,defect,pd
1265,3,0.2,-236,232,0.2,defect,pd
1265,4,0.3,-182,159,0.2,defect,pd
1265,5,0.7,106,149,0.7,cooperate,pd
1265,6,0,-209,195,0.7,cooperate,pd
1265,7,0.8,241,242,1,cooperate,pd
1265,8,0.9,242,242,0.9,cooperate,pd
1265,9,0.5,217,216,0.5,cooperate,pd
1265,10,0.7,123,176,0.7,cooperate,pd
1265,11,0.1,-177,177,0.1,defect,pd
1265,12,0.6,39,185,0.7,cooperate,pd
1265,13,0.2,-199,-52,0.6,cooperate,pd
1265,14,0.9,216,202,0.9,cooperate,pd
1265,15,0.1,-225,-39,0.5,cooperate,pd
1265,16,0,-242,248,0,defect,pd
1265,17,0.4,4,44,0.3,defect,pd
1265,18,1,243,242,1,cooperate,pd
1265,19,0.8,220,237,0.7,cooperate,pd
1265,20,0.6,38,-30,0.6,cooperate,pd
1265,21,0.4,1,-3,0.4,defect,pd
1265,22,1,242,243,1,cooperate,pd
1267,1,0.9,202,111,0.9,cooperate,pd
1267,2,1,236,189,1,cooperate,pd
1267,3,0.7,117,1,0.7,cooperate,pd
1267,4,0,-161,67,0,defect,pd
1267,5,0.7,153,-1,0.8,cooperate,pd
1267,6,0.3,-70,4,0.3,defect,pd
1267,7,0.8,170,129,0.8,cooperate,pd
1267,8,0.2,-125,-8,0.2,defect,pd
1267,9,0.1,-193,-4,0.1,defect,pd
1267,10,0.1,-212,0,0.1,defect,pd
1267,11,0.3,-52,-3,0.3,defect,pd
1267,12,0.5,123,52,0.5,cooperate,pd
1267,13,0.5,93,3,0.5,cooperate,pd
1267,14,0.4,27,7,0.4,defect,pd
1267,15,0.2,-77,4,0.2,defect,pd
1267,16,0.6,183,138,0.6,cooperate,pd
1267,17,0,-167,45,0,defect,pd
1267,18,0.6,115,125,0.6,cooperate,pd
1267,19,0.4,-2,-6,0.4,defect,pd
1267,20,1,230,145,1,cooperate,pd
1267,21,0.9,190,48,0.9,cooperate,pd
1267,22,0.8,157,8,0.8,cooperate,pd
1268,1,0.6,107,92,0.2,defect,pd
1268,2,0.7,152,144,0.3,defect,pd
1268,3,0.3,-1,0,0.3,defect,pd
1268,4,0,-228,-230,0.3,defect,pd
1268,5,0.8,185,207,0.4,defect,pd
1268,6,0.4,137,129,0.3,defect,pd
1268,7,0.5,117,119,0.3,defect,pd
1268,8,0.7,194,199,0.4,defect,pd
1268,9,0.1,-200,-217,0.2,defect,pd
1268,10,0.2,-184,-204,0.2,defect,pd
1268,11,0,-229,-227,0.3,defect,pd
1268,12,0.9,230,235,0.5,cooperate,pd
1268,13,0.3,1,0,0.3,defect,pd
1268,14,1,227,234,0.5,cooperate,pd
1268,15,0.1,-224,-226,0.2,defect,pd
1268,16,0.8,185,196,0.3,defect,pd
1268,17,0.5,1,1,0.3,defect,pd
1268,18,0.9,216,220,0.4,defect,pd
1268,19,1,235,231,0.5,cooperate,pd
1268,20,0.2,-183,-217,0.2,defect,pd
1268,21,0.4,75,-86,0.3,defect,pd
1268,22,0.6,134,132,0.3,defect,pd
1269,1,0.3,-98,0,1,cooperate,pd
1269,2,0.9,203,77,1,cooperate,pd
1269,3,0.8,198,58,1,cooperate,pd
1269,4,0.4,-113,22,1,cooperate,pd
1269,5,1,234,227,1,cooperate,pd
1269,6,1,235,232,1,cooperate,pd
1269,7,0.7,10,131,1,cooperate,pd
1269,8,0.4,-48,21,1,cooperate,pd
1269,9,0.9,188,181,1,cooperate,pd
1269,10,0.3,-110,56,1,cooperate,pd
1269,11,0.5,-2,26,1,cooperate,pd
1269,12,0.8,135,100,1,cooperate,pd
1269,13,0.2,-149,134,0.2,defect,pd
1269,14,0.5,2,3,0.5,cooperate,pd
1269,15,0.1,-71,1,1,cooperate,pd
1269,16,0.6,-44,-2,1,cooperate,pd
1269,17,0.1,-194,72,1,cooperate,pd
1269,18,0,-195,213,1,cooperate,pd
1269,19,0.2,-107,3,1,cooperate,pd
1269,20,0,-229,1,1,cooperate,pd
1269,21,0.6,-105,1,1,cooperate,pd
1269,22,0.7,58,45,1,cooperate,pd
1270,1,0.9,199,198,0.5,cooperate,pd
1270,2,0.7,135,149,0.7,cooperate,pd
1270,3,0.2,33,29,0.5,cooperate,pd
1270,4,0.8,242,225,0.5,cooperate,pd
1270,5,0.6,178,188,0.5,cooperate,pd
1270,6,0.7,205,158,0.6,cooperate,pd
1270,7,1,243,246,0.8,cooperate,pd
1270,8,0,-237,-238,0,defect,pd
1270,9,0,-239,-242,0,defect,pd
1270,10,0.8,248,238,0.5,cooperate,pd
1270,11,0.1,-81,-30,0.1,defect,pd
1270,12,0.3,-40,-57,0.3,defect,pd
1270,13,0.6,231,3,0.5,cooperate,pd
1270,14,0.4,41,33,0.5,cooperate,pd
1270,15,0.2,-181,-110,0.1,defect,pd
1270,16,0.5,6,5,0.5,cooperate,pd
1270,17,1,243,-3,1,cooperate,pd
1270,18,0.9,233,-1,0.9,cooperate,pd
1270,19,0.4,148,34,0.4,defect,pd
1270,20,0.3,50,13,0.2,defect,pd
1270,21,0.1,-214,5,0.5,cooperate,pd
1270,22,0.5,53,67,0.5,cooperate,pd
1271,1,0.6,57,0,0.1,defect,pd
1271,2,0,-183,-4,0,defect,pd
1271,3,0,-144,-1,0,defect,pd
1271,4,0.7,196,1,0.2,defect,pd
1271,5,0.4,-7,1,0,defect,pd
1271,6,0.9,191,0,0,defect,pd
1271,7,1,221,0,0,defect,pd
1271,8,0.1,-11,-2,0,defect,pd
1271,9,1,222,-2,0,defect,pd
1271,10,0.2,-2,2,0,defect,pd
1271,11,0.4,-8,-2,0.1,defect,pd
1271,12,0.5,12,0,0.1,defect,pd
1271,13,0.3,0,1,0,defect,pd
1271,14,0.2,1,-3,0,defect,pd
1271,15,0.8,137,1,0.2,defect,pd
1271,16,0.3,-91,-1,0,defect,pd
1271,17,0.9,177,5,0.3,defect,pd
1271,18,0.8,149,1,0.3,defect,pd
1271,19,0.5,20,-1,0.1,defect,pd
1271,20,0.6,19,-1,0.1,defect,pd
1271,21,0.1,-25,-2,0,defect,pd
1271,22,0.7,197,2,0.3,defect,pd
1272,1,0.7,1,-77,0.5,cooperate,pd
1272,2,1,52,-67,0.5,cooperate,pd
1272,3,0,62,-56,0.5,cooperate,pd
1272,4,0.3,25,-90,0.5,cooperate,pd
1272,5,0.2,8,-132,0.5,cooperate,pd
1272,6,0.9,232,160,0.5,cooperate,pd
1272,7,0.8,239,111,0.5,cooperate,pd
1272,8,0.7,244,109,0.5,cooperate,pd
1272,9,0.5,230,36,0.5,cooperate,pd
1272,10,0.9,242,189,0.5,cooperate,pd
1272,11,0.6,193,54,0.5,cooperate,pd
1272,12,0.3,6,-3,0.5,cooperate,pd
1272,13,0.1,46,-165,0.5,cooperate,pd
1272,14,0.1,18,-203,0.5,cooperate,pd
1272,15,0.8,199,83,0.5,cooperate,pd
1272,16,0,0,-202,0.5,cooperate,pd
1272,17,0.4,67,-65,0.5,cooperate,pd
1272,18,0.6,142,62,0.5,cooperate,pd
1272,19,0.5,18,13,0.5,cooperate,pd
1272,20,1,225,182,0.5,cooperate,pd
1272,21,0.4,21,-43,0.5,cooperate,pd
1272,22,0.2,12,-198,0.5,cooperate,pd
1273,1,0.7,111,18,0.7,cooperate,pd
1273,2,0.9,174,16,0.9,cooperate,pd
1273,3,0.6,60,-1,1,cooperate,pd
1273,4,0.1,-34,-2,1,cooperate,pd
1273,5,0.7,162,-1,1,cooperate,pd
1273,6,0.5,4,-1,1,cooperate,pd
1273,7,0.9,201,16,1,cooperate,pd
1273,8,0.2,-108,20,1,cooperate,pd
1273,9,0.3,-68,15,1,cooperate,pd
1273,10,0.4,-30,-1,1,cooperate,pd
1273,11,0.2,-166,31,1,cooperate,pd
1273,12,0.5,8,11,1,cooperate,pd
1273,13,1,229,36,1,cooperate,pd
1273,14,0.8,174,8,1,cooperate,pd
1273,15,0,-222,53,0,defect,pd
1273,16,0.1,-206,42,1,cooperate,pd
1273,17,0.8,187,17,1,cooperate,pd
1273,18,0.3,-116,9,1,cooperate,pd
1273,19,1,213,68,1,cooperate,pd
1273,20,0,-230,69,0,defect,pd
1273,21,0.6,36,8,1,cooperate,pd
1273,22,0.4,-27,7,1,cooperate,pd
1275,1,0.8,93,-90,0.7,cooperate,pd
1275,2,0.2,168,65,0.8,cooperate,pd
1275,3,0.3,-70,82,0.6,cooperate,pd
1275,4,0.3,234,8,0.7,cooperate,pd
1275,5,0.2,132,76,0.6,cooperate,pd
1275,6,0.5,47,-26,0.5,cooperate,pd
1275,7,1,-78,-73,0.7,cooperate,pd
1275,8,0.7,87,96,0.6,cooperate,pd
1275,9,0.7,74,158,0.4,defect,pd
1275,10,0.9,62,-77,0.6,cooperate,pd
1275,11,0.6,206,2,0.5,cooperate,pd
1275,12,0.8,144,-36,0.6,cooperate,pd
1275,13,0,164,51,0.6,cooperate,pd
1275,14,0.4,152,92,0.6,cooperate,pd
1275,15,0.6,167,90,0.6,cooperate,pd
1275,16,0.1,51,31,0.5,cooperate,pd
1275,17,1,174,130,0.7,cooperate,pd
1275,18,0,-49,-97,0.5,cooperate,pd
1275,19,0.5,154,128,0.6,cooperate,pd
1275,20,0.4,74,-53,0.6,cooperate,pd
1275,21,0.9,164,70,0.5,cooperate,pd
1275,22,0.1,150,163,0.6,cooperate,pd
1276,1,0.3,77,73,0.6,cooperate,pd
1276,2,0.1,82,85,0.6,cooperate,pd
1276,3,0.7,130,157,0.5,cooperate,pd
1276,4,0.8,51,75,0.6,cooperate,pd
1276,5,0.2,109,93,0.6,cooperate,pd
1276,6,0.1,107,85,0.6,cooperate,pd
1276,7,0.9,147,158,0.6,cooperate,pd
1276,8,0.4,95,123,0.6,cooperate,pd
1276,9,0.5,109,130,0.7,cooperate,pd
1276,10,0.6,83,128,0.7,cooperate,pd
1276,11,0.5,104,93,0.7,cooperate,pd
1276,12,0.4,122,74,0.7,cooperate,pd
1276,13,1,163,155,0.5,cooperate,pd
1276,14,0.9,112,141,0.6,cooperate,pd
1276,15,0.7,128,158,0.7,cooperate,pd
1276,16,0.2,114,160,0.6,cooperate,pd
1276,17,1,152,152,0.5,cooperate,pd
1276,18,0.8,72,96,0.7,cooperate,pd
1276,19,0.6,101,117,0.7,cooperate,pd
1276,20,0,74,131,0.6,cooperate,pd
1276,21,0,119,138,0.5,cooperate,pd
1276,22,0.3,202,142,0.6,cooperate,pd
1277,1,0.6,168,-1,0.6,cooperate,pd
1277,2,0.9,207,0,0.9,cooperate,pd
1277,3,0.5,133,2,0.5,cooperate,pd
1277,4,1,247,-1,1,cooperate,pd
1277,5,0,-246,-1,0,defect,pd
1277,6,0.7,151,-1,0.7,cooperate,pd
1277,7,0.8,180,-1,0.8,cooperate,pd
1277,8,0.9,215,-1,0.9,cooperate,pd
1277,9,0.5,116,1,0.5,cooperate,pd
1277,10,0.1,11,1,0.1,defect,pd
1277,11,0.2,50,0,0.2,defect,pd
1277,12,0.4,88,-3,0.4,defect,pd
1277,13,0.8,176,3,0.8,cooperate,pd
1277,14,0.3,72,-4,0.3,defect,pd
1277,15,0.1,14,2,0.1,defect,pd
1277,16,0.7,155,0,0.7,cooperate,pd
1277,17,0,-249,-2,0,defect,pd
1277,18,0.6,135,1,0.6,cooperate,pd
1277,19,1,247,-2,1,cooperate,pd
1277,20,0.2,38,-2,0.2,defect,pd
1277,21,0.4,68,-1,0.4,defect,pd
1277,22,0.3,49,-3,0.3,defect,pd
1278,1,0,-185,45,0,defect,pd
1278,2,0.4,-15,46,0.4,defect,pd
1278,3,0.4,-55,91,0.4,defect,pd
1278,4,0.9,184,149,0.9,cooperate,pd
1278,5,0.8,-47,148,0.8,cooperate,pd
1278,6,0.8,182,135,0.8,cooperate,pd
1278,7,0.3,-55,36,0.3,defect,pd
1278,8,0.1,-200,144,0,defect,pd
1278,9,0.6,171,128,0.6,cooperate,pd
1278,10,0.7,155,169,0.7,cooperate,pd
1278,11,0.3,-59,50,0.3,defect,pd
1278,12,1,206,221,1,cooperate,pd
1278,13,0.9,202,178,0.9,cooperate,pd
1278,14,0.7,155,156,0.7,cooperate,pd
1278,15,1,220,228,1,cooperate,pd
1278,16,0.1,-156,115,0,defect,pd
1278,17,0.5,123,125,0.5,cooperate,pd
1278,18,0.2,-157,94,0.2,defect,pd
1278,19,0.6,109,131,0.6,cooperate,pd
1278,20,0.5,83,90,0.5,cooperate,pd
1278,21,0.2,-173,97,0,defect,pd
1278,22,0,-229,174,0,defect,pd
1279,1,0.3,-32,-192,1,cooperate,pd
1279,2,0.5,226,230,1,cooperate,pd
1279,3,0.2,-218,-201,1,cooperate,pd
1279,4,0.7,77,218,1,cooperate,pd
1279,5,0.6,167,213,1,cooperate,pd
1279,6,0,-226,232,1,cooperate,pd
1279,7,0.3,-133,-111,1,cooperate,pd
1279,8,0.2,-200,-170,1,cooperate,pd
1279,9,0,-233,238,1,cooperate,pd
1279,10,0.8,204,216,1,cooperate,pd
1279,11,0.6,99,127,1,cooperate,pd
1279,12,0.4,51,68,1,cooperate,pd
1279,13,0.9,237,235,1,cooperate,pd
1279,14,1,238,235,1,cooperate,pd
1279,15,0.4,-67,-50,1,cooperate,pd
1279,16,1,242,241,1,cooperate,pd
1279,17,0.1,-220,209,1,cooperate,pd
1279,18,0.7,203,191,1,cooperate,pd
1279,19,0.5,-53,-62,1,cooperate,pd
1279,20,0.1,-221,226,1,cooperate,pd
1279,21,0.9,236,237,1,cooperate,pd
1279,22,0.8,243,241,1,cooperate,pd
1280,1,0.8,53,-1,0.8,cooperate,pd
1280,2,0,27,-1,0,defect,pd
1280,3,0.3,37,0,0.3,defect,pd
1280,4,0.5,232,1,0.6,cooperate,pd
1280,5,0.4,10,-4,0.4,defect,pd
1280,6,1,239,2,0.8,cooperate,pd
1280,7,0.7,66,0,0.6,cooperate,pd
1280,8,0.9,201,7,0.6,cooperate,pd
1280,9,0.3,40,-3,0.5,cooperate,pd
1280,10,0.9,2,241,1,cooperate,pd
1280,11,0.2,38,-2,0.1,defect,pd
1280,12,0.1,-36,-4,0.6,cooperate,pd
1280,13,0.7,1,179,0.5,cooperate,pd
1280,14,1,1,246,0.8,cooperate,pd
1280,15,0.1,88,2,0,defect,pd
1280,16,0,112,-1,0.4,defect,pd
1280,17,0.5,101,0,0.3,defect,pd
1280,18,0.4,53,3,0.4,defect,pd
1280,19,0.6,93,-12,0.6,cooperate,pd
1280,20,0.6,101,3,0.7,cooperate,pd
1280,21,0.8,38,-3,0.6,cooperate,pd
1280,22,0.2,48,-1,0.7,cooperate,pd
1281,1,0.3,49,37,0,defect,pd
1281,2,0.9,60,47,0.9,cooperate,pd
1281,3,0.5,50,61,0.5,cooperate,pd
1281,4,1,189,238,1,cooperate,pd
1281,5,0.6,60,99,0.5,cooperate,pd
1281,6,0.4,8,-3,0,defect,pd
1281,7,0,-89,-91,0,defect,pd
1281,8,0.7,97,89,0.7,cooperate,pd
1281,9,0.2,-19,-45,0.2,defect,pd
1281,10,1,35,232,1,cooperate,pd
1281,11,0,-149,-156,0,defect,pd
1281,12,0.5,32,39,0.5,cooperate,pd
1281,13,0.6,36,77,0.6,cooperate,pd
1281,14,0.8,84,77,0.8,cooperate,pd
1281,15,0.3,-63,-56,0.3,defect,pd
1281,16,0.1,-121,-118,0,defect,pd
1281,17,0.1,-4,-3,0.1,defect,pd
1281,18,0.9,85,182,0.9,cooperate,pd
1281,19,0.4,2,-1,0.4,defect,pd
1281,20,0.2,-91,-7,0.2,defect,pd
1281,21,0.7,113,81,0.7,cooperate,pd
1281,22,0.8,126,124,0.8,cooperate,pd
1282,1,0.3,36,-120,0.3,defect,pd
1282,2,0.8,58,14,0.8,cooperate,pd
1282,3,0.6,61,16,0,defect,pd
1282,4,0,-48,-87,0,defect,pd
1282,5,0.8,98,20,0.8,cooperate,pd
1282,6,0.9,173,18,0.9,cooperate,pd
1282,7,0.4,85,9,0.4,defect,pd
1282,8,0.7,154,13,0.8,cooperate,pd
1282,9,0.3,38,11,0.3,defect,pd
1282,10,0.1,10,7,0.1,defect,pd
1282,11,0,-24,8,0,defect,pd
1282,12,0.1,7,3,0.1,defect,pd
1282,13,0.2,12,4,0.2,defect,pd
1282,14,0.5,104,3,0,defect,pd
1282,15,1,237,24,1,cooperate,pd
1282,16,1,239,20,1,cooperate,pd
1282,17,0.5,104,8,0.5,cooperate,pd
1282,18,0.7,193,13,0.7,cooperate,pd
1282,19,0.6,153,11,0.6,cooperate,pd
1282,20,0.9,211,13,0.9,cooperate,pd
1282,21,0.2,15,4,0.2,defect,pd
1282,22,0.4,82,4,0.4,defect,pd
1283,1,0.9,138,119,0.9,cooperate,pd
1283,2,0.3,2,64,0.3,defect,pd
1283,3,1,179,228,1,cooperate,pd
1283,4,0.1,-57,24,0.1,defect,pd
1283,5,0.9,154,122,0.9,cooperate,pd
1283,6,0.5,4,-2,0.5,cooperate,pd
1283,7,1,200,219,1,cooperate,pd
1283,8,0.1,-139,118,0.1,defect,pd
1283,9,0.4,1,0,0.4,defect,pd
1283,10,0.6,81,74,0.6,cooperate,pd
1283,11,0.2,-82,87,0,defect,pd
1283,12,0.6,77,1,1,cooperate,pd
1283,13,0.5,0,0,1,cooperate,pd
1283,14,0.2,-77,80,0,defect,pd
1283,15,0,-224,229,0,defect,pd
1283,16,0,-204,213,0,defect,pd
1283,17,0.8,111,60,1,cooperate,pd
1283,18,0.7,87,62,1,cooperate,pd
1283,19,0.3,-111,70,0,defect,pd
1283,20,0.7,144,66,1,cooperate,pd
1283,21,0.4,-45,70,0,defect,pd
1283,22,0.8,148,31,1,cooperate,pd
1284,1,0,0,1,0,defect,pd
1284,2,0.4,212,212,0.4,defect,pd
1284,3,0.3,214,225,0.3,defect,pd
1284,4,0.7,245,245,0.7,cooperate,pd
1284,5,0.7,246,244,0.7,cooperate,pd
1284,6,0.8,248,246,0.8,cooperate,pd
1284,7,0.6,228,228,0.6,cooperate,pd
1284,8,0.5,224,213,0.5,cooperate,pd
1284,9,0.5,217,216,0.5,cooperate,pd
1284,10,0.9,250,249,0.9,cooperate,pd
1284,11,0,0,2,0,defect,pd
1284,12,0.6,175,176,0.6,cooperate,pd
1284,13,0.8,218,227,0.8,cooperate,pd
1284,14,1,249,248,1,cooperate,pd
1284,15,0.2,117,30,0.2,defect,pd
1284,16,0.2,122,31,0.2,defect,pd
1284,17,0.1,68,24,0.1,defect,pd
1284,18,0.4,203,42,0.2,defect,pd
1284,19,1,248,248,1,cooperate,pd
1284,20,0.9,223,217,0.9,cooperate,pd
1284,21,0.3,88,16,0.3,defect,pd
1284,22,0.1,27,15,0.1,defect,pd
1286,1,1,231,226,1,cooperate,pd
1286,2,0.8,95,131,0.5,cooperate,pd
1286,3,0.7,185,148,0.7,cooperate,pd
1286,4,0.4,38,55,0.5,cooperate,pd
1286,5,0.4,55,56,1,cooperate,pd
1286,6,1,185,201,1,cooperate,pd
1286,7,0.6,107,91,0.4,defect,pd
1286,8,0.9,203,218,1,cooperate,pd
1286,9,0.2,31,59,0.6,cooperate,pd
1286,10,0.5,89,111,0.4,defect,pd
1286,11,0.1,21,27,1,cooperate,pd
1286,12,0.1,25,29,0.6,cooperate,pd
1286,13,0,-80,-195,0,defect,pd
1286,14,0.6,86,92,1,cooperate,pd
1286,15,0,-36,-209,0,defect,pd
1286,16,0.5,90,106,0.7,cooperate,pd
1286,17,0.3,44,49,0.5,cooperate,pd
1286,18,0.7,94,113,0.7,cooperate,pd
1286,19,0.2,34,33,0.4,defect,pd
1286,20,0.8,127,159,1,cooperate,pd
1286,21,0.3,59,73,0.5,cooperate,pd
1286,22,0.9,155,172,1,cooperate,pd
1287,1,0.4,71,-2,0.4,defect,pd
1287,2,0.8,236,42,0.8,cooperate,pd
1287,3,0.9,230,141,0.9,cooperate,pd
1287,4,0.7,128,119,0.7,cooperate,pd
1287,5,0.5,92,64,0.5,cooperate,pd
1287,6,0,3,2,0,defect,pd
1287,7,0.2,43,1,0.2,defect,pd
1287,8,0.1,9,-1,0.1,defect,pd
1287,9,0.1,23,22,0.2,defect,pd
1287,10,1,246,113,1,cooperate,pd
1287,11,0.5,112,103,0.5,cooperate,pd
1287,12,0.6,159,109,0.6,cooperate,pd
1287,13,0.7,216,60,0.7,cooperate,pd
1287,14,0.3,57,63,0.4,defect,pd
1287,15,0.3,41,1,0.3,defect,pd
1287,16,0.4,81,-1,0.4,defect,pd
1287,17,0.9,227,63,1,cooperate,pd
1287,18,0.6,92,49,0.6,cooperate,pd
1287,19,1,238,214,1,cooperate,pd
1287,20,0.2,82,64,0.2,defect,pd
1287,21,0.8,216,146,0.8,cooperate,pd
1287,22,0,-1,1,0,defect,pd
1288,1,0,-69,-61,0,defect,pd
1288,2,0.4,-22,0,0.1,defect,pd
1288,3,0.1,62,36,0.5,cooperate,pd
1288,4,1,215,125,1,cooperate,pd
1288,5,0.5,103,64,0.5,cooperate,pd
1288,6,1,161,154,1,cooperate,pd
1288,7,0.5,83,17,0.5,cooperate,pd
1288,8,0.4,104,69,0.3,defect,pd
1288,9,0.2,-38,-50,0.1,defect,pd
1288,10,0.2,-24,-64,0.4,defect,pd
1288,11,0.6,-39,-52,0.4,defect,pd
1288,12,0.8,-54,-51,0.8,cooperate,pd
1288,13,0.7,74,31,0.8,cooperate,pd
1288,14,0.3,-60,-44,0.5,cooperate,pd
1288,15,0.9,79,68,0.8,cooperate,pd
1288,16,0,50,118,0.7,cooperate,pd
1288,17,0.3,42,-43,0.6,cooperate,pd
1288,18,0.1,-17,1,0.8,cooperate,pd
1288,19,0.6,-41,48,0.5,cooperate,pd
1288,20,0.8,-41,-30,0.4,defect,pd
1288,21,0.7,-44,-31,0.5,cooperate,pd
1288,22,0.9,-73,-34,0.5,cooperate,pd
1289,1,0.5,154,1,0.5,cooperate,pd
1289,2,0.2,-46,-21,0,defect,pd
1289,3,0.9,170,28,0,defect,pd
1289,4,0.8,110,2,0,defect,pd
1289,5,1,216,74,0,defect,pd
1289,6,0.7,78,1,0,defect,pd
1289,7,0.3,-1,-2,0,defect,pd
1289,8,0.8,181,-3,0,defect,pd
1289,9,0.6,137,-1,0,defect,pd
1289,10,0.6,186,8,0,defect,pd
1289,11,0,-94,-51,0,defect,pd
1289,12,0.1,1,0,0.1,defect,pd
1289,13,0.5,100,3,0.5,cooperate,pd
1289,14,1,218,72,1,cooperate,pd
1289,15,0.7,181,2,0,defect,pd
1289,16,0.4,20,0,0,defect,pd
1289,17,0.1,-39,0,0,defect,pd
1289,18,0.4,83,2,0,defect,pd
1289,19,0.9,195,-7,0,defect,pd
1289,20,0.3,11,-3,0,defect,pd
1289,21,0.2,17,3,0,defect,pd
1289,22,0,-123,-1,0,defect,pd
1292,1,0,-162,192,0,defect,pd
1292,2,0.8,217,215,0.8,cooperate,pd
1292,3,0.6,171,152,0.6,cooperate,pd
1292,4,0.3,145,182,0,defect,pd
1292,5,1,231,234,0,defect,pd
1292,6,0.5,171,192,0,defect,pd
1292,7,0.7,167,162,0,defect,pd
1292,8,0,-88,-178,0,defect,pd
1292,9,0.9,206,213,0,defect,pd
1292,10,1,212,181,0,defect,pd
1292,11,0.4,207,-133,0,defect,pd
1292,12,0.2,160,-175,0,defect,pd
1292,13,0.7,200,193,0,defect,pd
1292,14,0.5,212,23,0,defect,pd
1292,15,0.9,229,231,0,defect,pd
1292,16,0.1,97,-156,0,defect,pd
1292,17,0.8,161,176,0,defect,pd
1292,18,0.1,99,-174,0,defect,pd
1292,19,0.2,110,-160,0,defect,pd
1292,20,0.6,216,119,0,defect,pd
1292,21,0.4,192,-25,0,defect,pd
1292,22,0.3,171,-80,0,defect,pd
1293,1,0.6,2,0,0.5,cooperate,pd
1293,2,0.1,1,0,0.5,cooperate,pd
1293,3,0,-115,-1,0,defect,pd
1293,4,0,-108,-5,0,defect,pd
1293,5,0.1,-20,-5,0.1,defect,pd
1293,6,0.7,-1,-1,0.7,cooperate,pd
1293,7,0.4,0,1,0.4,defect,pd
1293,8,0.6,-1,-3,0.6,cooperate,pd
1293,9,0.9,-1,-1,0.9,cooperate,pd
1293,10,0.3,3,1,0.3,defect,pd
1293,11,0.5,0,-1,0.5,cooperate,pd
1293,12,0.2,1,-2,0.2,defect,pd
