sub,trial,unfairness,valence,arousal,choice,study
42,18,0.8,-180,1,0,ug
42,19,0.85,-123,1,1,ug
42,20,0.5,219,2,0,ug
43,1,0.6,240,11,0,ug
43,2,0.8,1,-5,0,ug
43,3,0.75,9,20,0,ug
43,4,0.7,7,17,0,ug
43,5,0.6,229,16,0,ug
43,6,0.85,-74,-4,0,ug
43,7,0.75,28,-1,0,ug
43,8,0.5,248,241,0,ug
43,9,0.95,-227,9,0,ug
43,10,0.65,240,31,0,ug
43,11,0.7,158,5,0,ug
43,12,0.55,249,246,0,ug
43,13,0.9,3,2,0,ug
43,14,0.5,247,88,0,ug
43,15,0.55,228,-1,0,ug
43,16,0.85,1,1,0,ug
43,17,0.65,218,86,0,ug
43,18,0.95,-178,2,0,ug
43,19,0.8,-119,49,0,ug
43,20,0.9,-2,-2,0,ug
44,1,0.65,-24,-24,0,ug
44,2,0.85,-143,-65,0,ug
44,3,0.5,176,176,0,ug
44,4,0.55,194,203,0,ug
44,5,0.95,-179,204,0,ug
44,6,0.8,55,45,0,ug
44,7,0.95,-186,196,0,ug
44,8,0.85,-132,93,0,ug
44,9,0.7,-64,48,0,ug
44,10,0.9,-146,108,0,ug
44,11,0.5,204,195,0,ug
44,12,0.6,114,105,0,ug
44,13,0.7,64,31,0,ug
44,14,0.6,121,138,0,ug
44,15,0.65,59,54,0,ug
44,16,0.75,41,12,0,ug
44,17,0.9,-213,207,0,ug
44,18,0.8,51,39,0,ug
44,19,0.75,31,31,0,ug
44,20,0.55,158,137,0,ug
45,1,0.8,-148,-52,0,ug
45,2,0.85,-164,219,0,ug
45,3,0.55,2,-2,0,ug
45,4,0.9,-205,197,0,ug
45,5,0.7,-56,-48,0,ug
45,6,0.85,-48,-42,0,ug
45,7,0.65,-67,-49,0,ug
45,8,0.6,0,0,0,ug
45,9,0.8,-15,-22,0,ug
45,10,0.5,187,175,0,ug
45,11,0.95,-198,-90,0,ug
45,12,0.95,-184,-78,0,ug
45,13,0.75,-103,-99,0,ug
45,14,0.65,-85,-61,0,ug
45,15,0.7,-107,-81,0,ug
45,16,0.5,192,181,0,ug
45,17,0.55,75,61,0,ug
45,18,0.9,-182,191,0,ug
45,19,0.6,185,163,0,ug
45,20,0.75,-91,-99,0,ug
46,1,0.7,-175,-223,0,ug
46,2,0.8,-247,-245,0,ug
46,3,0.6,8,-34,0,ug
46,4,0.75,-197,-226,0,ug
46,5,0.6,25,-15,0,ug
46,6,0.7,-22,-59,0,ug
46,7,0.85,-246,-246,0,ug
46,8,0.95,-250,-249,0,ug
46,9,0.55,29,5,0,ug
46,10,0.5,138,167,0,ug
46,11,0.65,-25,-206,0,ug
46,12,0.95,-246,-248,1,ug
46,13,0.65,-85,-220,0,ug
46,14,0.55,6,8,0,ug
46,15,0.8,-212,-238,0,ug
46,16,0.75,-202,-231,0,ug
46,17,0.9,-238,-240,1,ug
46,18,0.5,138,183,0,ug
46,19,0.9,-234,-238,1,ug
46,20,0.85,-149,-160,0,ug
47,1,0.7,-8,3,0,ug
47,2,0.7,0,-5,0,ug
47,3,0.5,231,-1,0,ug
47,4,0.85,-181,-4,0,ug
47,5,0.6,77,-5,0,ug
47,6,0.65,117,4,0,ug
47,7,0.8,-47,-3,0,ug
47,8,0.8,-76,0,0,ug
47,9,0.6,122,4,0,ug
47,10,0.65,12,1,0,ug
47,11,0.55,178,2,0,ug
47,12,0.95,-232,-2,1,ug
47,13,0.9,-217,3,0,ug
47,14,0.9,-200,-5,0,ug
47,15,0.95,-217,-3,0,ug
47,16,0.55,171,-4,0,ug
47,17,0.75,-102,7,0,ug
47,18,0.85,-170,2,0,ug
47,19,0.75,-123,5,0,ug
47,20,0.5,241,2,0,ug
48,1,0.9,-138,13,0,ug
48,2,0.85,-184,73,0,ug
48,3,0.75,0,-2,0,ug
48,4,0.6,109,-1,0,ug
48,5,0.55,126,58,0,ug
48,6,0.5,137,160,0,ug
48,7,0.65,10,-54,0,ug
48,8,0.55,98,86,0,ug
48,9,0.75,-59,47,0,ug
48,10,0.8,-32,-182,0,ug
48,11,0.7,40,-101,0,ug
48,12,0.65,115,42,0,ug
48,13,0.7,-18,-91,0,ug
48,14,0.6,32,-84,0,ug
48,15,0.85,-46,-32,0,ug
48,16,0.95,-162,-232,1,ug
48,17,0.95,-220,-67,1,ug
48,18,0.5,183,176,0,ug
48,19,0.9,-183,-37,0,ug
48,20,0.8,-88,-18,0,ug
49,1,0.6,56,104,0,ug
49,2,0.9,-181,-170,0,ug
49,3,0.7,36,-55,0,ug
49,4,0.95,-191,176,1,ug
49,5,0.5,147,181,0,ug
49,6,0.55,154,148,0,ug
49,7,0.55,53,186,0,ug
49,8,0.75,-71,-48,0,ug
49,9,0.65,76,16,0,ug
49,10,0.95,-218,193,0,ug
49,11,0.9,-170,175,0,ug
49,12,0.5,195,192,0,ug
49,13,0.6,156,161,0,ug
49,14,0.65,32,-30,0,ug
49,15,0.85,-156,50,0,ug
49,16,0.75,-102,-82,0,ug
49,17,0.7,72,178,0,ug
49,18,0.8,-138,27,0,ug
49,19,0.85,-122,146,0,ug
49,20,0.8,-76,83,0,ug
50,1,0.9,-149,99,1,ug
50,2,0.85,-144,81,1,ug
50,3,0.95,-215,213,1,ug
50,4,0.6,144,139,0,ug
50,5,0.5,228,224,0,ug
50,6,0.6,178,159,0,ug
50,7,0.75,0,50,0,ug
50,8,0.5,204,208,0,ug
50,9,0.9,-154,146,1,ug
50,10,0.55,197,187,0,ug
50,11,0.8,-54,36,1,ug
50,12,0.55,174,182,0,ug
50,13,0.7,56,83,0,ug
50,14,0.65,27,41,0,ug
50,15,0.65,117,107,0,ug
50,16,0.8,-130,99,1,ug
50,17,0.95,-223,222,1,ug
50,18,0.85,-182,99,1,ug
50,19,0.75,-4,47,0,ug
50,20,0.7,72,63,0,ug
51,1,0.8,-31,2,0,ug
51,2,0.8,-38,0,0,ug
51,3,0.9,-165,22,0,ug
51,4,0.75,18,0,0,ug
51,5,0.85,22,0,0,ug
51,6,0.95,-90,-3,0,ug
51,7,0.7,154,58,0,ug
51,8,0.65,195,29,0,ug
51,9,0.95,-132,1,0,ug
51,10,0.9,-30,-1,0,ug
51,11,0.5,244,58,0,ug
51,12,0.55,235,15,0,ug
51,13,0.7,94,-2,0,ug
51,14,0.65,97,-2,0,ug
51,15,0.5,243,33,0,ug
51,16,0.55,230,21,0,ug
51,17,0.75,45,-2,0,ug
51,18,0.6,209,2,0,ug
51,19,0.6,143,-2,0,ug
51,20,0.85,-13,-19,0,ug
52,1,0.5,227,41,0,ug
52,2,0.7,-35,-7,0,ug
52,3,0.95,-239,1,0,ug
52,4,0.8,-232,4,0,ug
52,5,0.75,-119,3,0,ug
52,6,0.75,-128,5,0,ug
52,7,0.5,234,125,0,ug
52,8,0.65,-96,5,0,ug
52,9,0.9,-186,2,0,ug
52,10,0.55,23,-2,0,ug
52,11,0.55,20,3,0,ug
52,12,0.6,-71,5,0,ug
52,13,0.65,-62,1,0,ug
52,14,0.6,-16,1,0,ug
52,15,0.95,-231,-3,0,ug
52,16,0.9,-166,-9,0,ug
52,17,0.85,-133,-6,0,ug
52,18,0.85,-154,1,0,ug
52,19,0.7,-92,30,0,ug
52,20,0.8,-74,32,0,ug
54,1,0.5,246,247,0,ug
54,2,0.5,249,246,0,ug
54,3,0.55,-67,4,1,ug
54,4,0.8,-240,-128,1,ug
54,5,0.7,-244,-242,1,ug
54,6,0.75,-244,-243,1,ug
54,7,0.9,-244,-245,1,ug
54,8,0.65,-245,-1,1,ug
54,9,0.95,-245,249,1,ug
54,10,0.85,-243,-92,1,ug
54,11,0.85,-247,-108,1,ug
54,12,0.6,-188,-61,1,ug
54,13,0.6,-120,-57,1,ug
54,14,0.65,-173,-102,1,ug
54,15,0.95,-244,245,1,ug
54,16,0.7,-219,-123,1,ug
54,17,0.55,-19,3,1,ug
54,18,0.8,-238,92,1,ug
54,19,0.9,-247,244,1,ug
54,20,0.75,-239,-33,1,ug
55,1,0.85,-249,-249,1,ug
55,2,0.5,231,128,0,ug
55,3,0.7,-108,-2,0,ug
55,4,0.85,-200,8,1,ug
55,5,0.55,167,0,0,ug
55,6,0.75,-99,-4,0,ug
55,7,0.95,-247,-249,1,ug
55,8,0.65,54,34,0,ug
55,9,0.65,45,0,0,ug
55,10,0.75,-69,2,0,ug
55,11,0.95,-250,-246,1,ug
55,12,0.9,-250,-243,1,ug
55,13,0.6,200,106,0,ug
55,14,0.5,219,190,0,ug
55,15,0.6,173,3,0,ug
55,16,0.55,239,0,0,ug
55,17,0.7,83,-3,0,ug
55,18,0.8,-14,1,0,ug
55,19,0.9,-232,-239,1,ug
55,20,0.8,-185,-194,1,ug
56,1,0.85,-73,-9,0,ug
56,2,0.8,-82,6,0,ug
56,3,0.8,-107,10,1,ug
56,4,0.95,-159,44,1,ug
56,5,0.75,-49,19,0,ug
56,6,0.6,110,46,0,ug
56,7,0.5,158,154,0,ug
56,8,0.7,-55,25,0,ug
56,9,0.55,51,55,0,ug
56,10,0.5,136,163,0,ug
56,11,0.65,-47,13,0,ug
56,12,0.55,44,28,0,ug
56,13,0.95,-123,53,1,ug
56,14,0.75,-4,20,0,ug
56,15,0.6,67,26,0,ug
56,16,0.7,24,25,0,ug
56,17,0.9,-64,41,1,ug
56,18,0.85,-46,44,1,ug
56,19,0.65,84,23,0,ug
56,20,0.9,-81,30,1,ug
57,1,0.55,71,132,0,ug
57,2,0.8,-243,-245,0,ug
57,3,0.9,-203,-195,0,ug
57,4,0.85,-189,-176,0,ug
57,5,0.6,124,159,0,ug
57,6,0.55,186,213,0,ug
57,7,0.5,239,240,0,ug
57,8,0.65,40,46,0,ug
57,9,0.95,-247,-248,1,ug
57,10,0.95,-244,-249,1,ug
57,11,0.85,-138,-86,0,ug
57,12,0.75,35,44,0,ug
57,13,0.75,32,32,0,ug
57,14,0.65,187,27,0,ug
57,15,0.8,48,33,0,ug
57,16,0.5,242,239,0,ug
57,17,0.7,83,52,0,ug
57,18,0.7,108,107,0,ug
57,19,0.6,227,26,0,ug
57,20,0.9,-170,-182,0,ug
58,1,0.8,29,1,0,ug
58,2,0.65,154,0,0,ug
58,3,0.65,187,2,0,ug
58,4,0.55,214,-3,0,ug
58,5,0.75,75,4,0,ug
58,6,0.55,220,-1,0,ug
58,7,0.8,57,-1,0,ug
58,8,0.85,-8,2,0,ug
58,9,0.5,226,-2,0,ug
58,10,0.7,128,3,0,ug
58,11,0.6,204,-2,0,ug
58,12,0.95,-40,0,1,ug
58,13,0.95,-78,2,1,ug
58,14,0.7,152,-4,0,ug
58,15,0.75,17,-2,0,ug
58,16,0.9,-101,-1,1,ug
58,17,0.9,-120,2,1,ug
58,18,0.85,-12,-4,0,ug
58,19,0.6,152,-1,0,ug
58,20,0.5,230,2,0,ug
59,1,0.65,-223,71,0,ug
59,2,0.85,-184,-138,0,ug
59,3,0.55,105,-38,0,ug
59,4,0.5,140,151,0,ug
59,5,0.6,96,-106,0,ug
59,6,0.7,-149,-192,0,ug
59,7,0.8,-203,162,0,ug
59,8,0.85,-213,147,0,ug
59,9,0.8,-201,179,0,ug
59,10,0.75,-169,165,0,ug
59,11,0.55,131,83,0,ug
59,12,0.95,-213,198,1,ug
59,13,0.95,-195,200,0,ug
59,14,0.5,177,206,0,ug
59,15,0.65,-77,-205,0,ug
59,16,0.6,152,-191,0,ug
59,17,0.75,-76,-203,0,ug
59,18,0.9,-176,186,0,ug
59,19,0.7,52,-203,0,ug
59,20,0.9,-212,123,0,ug
60,1,0.7,-156,-85,1,ug
60,2,0.9,-172,222,1,ug
60,3,0.9,-134,212,0,ug
60,4,0.65,-118,-37,1,ug
60,5,0.85,-109,166,1,ug
60,6,0.6,-140,-56,1,ug
60,7,0.8,-111,207,1,ug
60,8,0.75,-146,-67,1,ug
60,9,0.65,-131,-38,1,ug
60,10,0.85,-110,197,1,ug
60,11,0.5,183,193,0,ug
60,12,0.95,-139,235,1,ug
60,13,0.6,-131,-190,1,ug
60,14,0.75,-106,-31,1,ug
60,15,0.55,119,-4,1,ug
60,16,0.8,-121,-50,1,ug
60,17,0.95,-220,231,1,ug
60,18,0.7,-124,-112,1,ug
60,19,0.55,135,1,1,ug
60,20,0.5,225,235,0,ug
61,1,0.8,-209,217,1,ug
61,2,0.6,-60,135,1,ug
61,3,0.5,117,43,0,ug
61,4,0.7,-145,173,1,ug
61,5,0.75,-199,218,1,ug
61,6,0.9,-244,248,1,ug
61,7,0.95,-245,244,1,ug
61,8,0.65,-115,115,1,ug
61,9,0.65,-129,131,1,ug
61,10,0.55,-107,87,0,ug
61,11,0.7,-174,164,1,ug
61,12,0.55,-248,36,0,ug
61,13,0.5,96,226,0,ug
61,14,0.85,-236,241,1,ug
61,15,0.95,-249,249,1,ug
61,16,0.8,-230,230,1,ug
61,17,0.85,-247,235,1,ug
61,18,0.75,-225,236,1,ug
61,19,0.6,-176,107,1,ug
61,20,0.9,-247,249,1,ug
62,1,0.6,3,-81,1,ug
62,2,0.75,53,-124,0,ug
62,3,0.95,-190,-200,1,ug
62,4,0.95,-192,-224,1,ug
62,5,0.9,-158,191,1,ug
62,6,0.7,-121,168,1,ug
62,7,0.85,-170,183,1,ug
62,8,0.65,-36,129,1,ug
62,9,0.5,140,182,0,ug
62,10,0.65,-51,158,1,ug
62,11,0.75,-137,177,1,ug
62,12,0.7,-119,169,1,ug
62,13,0.5,163,172,0,ug
62,14,0.8,-153,184,1,ug
62,15,0.9,-171,210,1,ug
62,16,0.6,-148,149,1,ug
62,17,0.85,-108,176,1,ug
62,18,0.8,-92,137,1,ug
62,19,0.55,7,69,1,ug
62,20,0.55,-57,74,1,ug
63,1,0.95,-201,183,0,ug
63,2,0.65,30,71,0,ug
63,3,0.85,-59,52,0,ug
63,4,0.9,-156,72,0,ug
63,5,0.55,209,204,0,ug
63,6,0.7,159,142,0,ug
63,7,0.95,-232,246,0,ug
63,8,0.75,138,135,0,ug
63,9,0.9,19,11,0,ug
63,10,0.75,113,68,0,ug
63,11,0.65,130,78,0,ug
63,12,0.6,184,130,0,ug
63,13,0.5,238,243,0,ug
63,14,0.85,29,34,0,ug
63,15,0.5,246,244,0,ug
63,16,0.6,228,216,0,ug
63,17,0.8,47,34,0,ug
63,18,0.8,68,49,0,ug
63,19,0.55,197,184,0,ug
63,20,0.7,83,81,0,ug
64,1,0.8,-50,102,1,ug
64,2,0.75,-226,105,1,ug
64,3,0.6,40,33,0,ug
64,4,0.9,-171,166,1,ug
64,5,0.5,234,212,0,ug
64,6,0.55,146,150,0,ug
64,7,0.5,232,216,0,ug
64,8,0.75,-67,58,1,ug
64,9,0.65,-1,-9,1,ug
64,10,0.8,-108,83,1,ug
64,11,0.95,-249,236,1,ug
64,12,0.65,-5,-8,1,ug
64,13,0.7,-19,-3,1,ug
64,14,0.55,146,147,0,ug
64,15,0.95,-182,-177,1,ug
64,16,0.7,31,23,1,ug
64,17,0.6,125,-111,0,ug
64,18,0.85,-51,-58,1,ug
64,19,0.85,-127,-102,1,ug
64,20,0.9,-188,-190,1,ug
65,1,0.6,-35,0,1,ug
65,2,0.8,-225,58,1,ug
65,3,0.8,-231,47,1,ug
65,4,0.9,-249,28,1,ug
65,5,0.9,-246,32,1,ug
65,6,0.85,-209,37,1,ug
65,7,0.55,-12,0,1,ug
65,8,0.5,133,17,0,ug
65,9,0.6,-45,-1,1,ug
65,10,0.65,-56,1,1,ug
65,11,0.55,-11,-17,1,ug
65,12,0.7,-25,-61,1,ug
65,13,0.75,-16,-65,1,ug
65,14,0.5,34,-33,0,ug
65,15,0.65,-29,-64,1,ug
65,16,0.95,-82,-72,1,ug
65,17,0.85,-11,-96,1,ug
65,18,0.7,-15,-99,1,ug
65,19,0.95,-16,-98,1,ug
65,20,0.75,-8,-118,1,ug
66,1,0.65,143,0,0,ug
66,2,0.55,160,66,0,ug
66,3,0.75,47,-1,0,ug
66,4,0.85,3,5,0,ug
66,5,0.75,94,1,0,ug
66,6,0.65,140,0,0,ug
66,7,0.6,154,2,0,ug
66,8,0.55,174,0,0,ug
66,9,0.95,-121,-6,1,ug
66,10,0.8,6,9,0,ug
66,11,0.7,48,-3,0,ug
66,12,0.95,-84,-3,1,ug
66,13,0.6,104,-1,0,ug
66,14,0.8,4,-6,0,ug
66,15,0.85,6,1,0,ug
66,16,0.5,173,3,0,ug
66,17,0.7,47,2,0,ug
66,18,0.5,173,-7,0,ug
66,19,0.9,-54,-2,1,ug
66,20,0.9,-72,-2,1,ug
67,1,0.8,-49,21,0,ug
67,2,0.95,-83,-142,0,ug
67,3,0.5,77,48,0,ug
67,4,0.5,125,47,0,ug
67,5,0.85,14,8,0,ug
67,6,0.55,45,37,0,ug
67,7,0.6,152,73,0,ug
67,8,0.9,-31,20,0,ug
67,9,0.65,22,15,0,ug
67,10,0.75,-1,0,0,ug
67,11,0.85,0,2,0,ug
67,12,0.7,16,11,0,ug
67,13,0.75,-3,3,0,ug
67,14,0.95,-82,46,0,ug
67,15,0.9,1,0,0,ug
67,16,0.65,22,16,0,ug
67,17,0.7,21,18,0,ug
67,18,0.6,58,31,0,ug
67,19,0.8,13,13,0,ug
67,20,0.55,178,93,0,ug
68,1,0.85,-218,136,1,ug
68,2,0.5,237,129,0,ug
68,3,0.8,-140,34,1,ug
68,4,0.9,-237,129,1,ug
68,5,0.55,157,42,0,ug
68,6,0.6,135,18,0,ug
68,7,0.8,-174,44,1,ug
68,8,0.5,194,2,0,ug
68,9,0.75,-126,2,1,ug
68,10,0.65,-15,2,0,ug
68,11,0.65,-29,-2,1,ug
68,12,0.6,51,6,0,ug
68,13,0.95,-239,68,1,ug
68,14,0.55,117,44,0,ug
68,15,0.7,-19,-1,1,ug
68,16,0.95,-238,54,1,ug
68,17,0.75,-115,-4,1,ug
68,18,0.85,-184,1,1,ug
68,19,0.9,-207,1,1,ug
68,20,0.7,-21,1,1,ug
69,1,0.6,-18,25,0,ug
69,2,0.55,1,31,0,ug
69,3,0.8,-113,-22,0,ug
69,4,0.55,36,5,0,ug
69,5,0.75,-62,-20,0,ug
69,6,0.65,-73,-78,0,ug
69,7,0.5,117,31,0,ug
69,8,0.65,-55,-93,0,ug
69,9,0.85,-117,28,1,ug
69,10,0.9,-196,39,1,ug
69,11,0.5,144,12,0,ug
69,12,0.75,-117,-32,0,ug
69,13,0.7,-10,12,0,ug
69,14,0.85,-161,19,0,ug
69,15,0.6,73,-31,0,ug
69,16,0.95,-197,39,1,ug
69,17,0.9,-211,46,1,ug
69,18,0.7,53,-18,0,ug
69,19,0.8,-61,-18,0,ug
69,20,0.95,-178,-27,1,ug
70,1,0.8,-237,-2,1,ug
70,2,0.75,-237,1,0,ug
70,3,0.5,233,0,0,ug
70,4,0.9,-233,0,1,ug
70,5,0.65,-2,1,0,ug
70,6,0.85,-235,-1,1,ug
70,7,0.7,-2,-4,0,ug
70,8,0.5,232,-2,0,ug
70,9,0.7,-1,-1,0,ug
70,10,0.9,-238,-3,1,ug
70,11,0.6,100,-4,0,ug
70,12,0.65,-2,0,0,ug
70,13,0.55,94,1,0,ug
70,14,0.75,-86,-4,1,ug
70,15,0.8,-176,-1,1,ug
70,16,0.55,103,-1,0,ug
70,17,0.95,-235,2,1,ug
70,18,0.95,-230,-3,1,ug
70,19,0.6,78,0,0,ug
70,20,0.85,-235,-1,1,ug
71,1,0.9,-234,-155,0,ug
71,2,0.95,-230,-234,0,ug
71,3,0.5,239,236,0,ug
71,4,0.5,236,236,0,ug
71,5,0.9,-168,-156,0,ug
71,6,0.85,-86,-62,0,ug
71,7,0.8,-34,-14,0,ug
71,8,0.8,-61,-53,0,ug
71,9,0.6,115,95,0,ug
71,10,0.95,-215,-225,0,ug
71,11,0.65,68,39,0,ug
71,12,0.6,122,118,0,ug
71,13,0.7,-1,-1,0,ug
71,14,0.85,-66,-50,0,ug
71,15,0.7,15,-2,0,ug
71,16,0.55,204,214,0,ug
71,17,0.75,-6,-6,0,ug
71,18,0.55,188,193,0,ug
71,19,0.75,-14,-16,0,ug
71,20,0.65,72,55,0,ug
73,1,0.75,-160,-198,0,ug
73,2,0.85,-125,-223,0,ug
73,3,0.5,147,200,0,ug
73,4,0.6,87,69,0,ug
73,5,0.8,-64,-48,0,ug
73,6,0.95,-173,-194,1,ug
73,7,0.95,-202,-170,1,ug
73,8,0.9,-55,-48,1,ug
73,9,0.8,-93,-48,0,ug
73,10,0.55,55,53,0,ug
73,11,0.65,32,29,0,ug
73,12,0.75,-60,-49,0,ug
73,13,0.9,-172,-171,1,ug
73,14,0.5,144,176,0,ug
73,15,0.85,-85,-76,0,ug
73,16,0.7,16,28,0,ug
73,17,0.55,48,41,0,ug
73,18,0.65,20,18,0,ug
73,19,0.6,23,17,0,ug
73,20,0.7,34,23,0,ug
74,1,0.6,86,23,0,ug
74,2,0.75,-184,39,0,ug
74,3,0.95,-224,43,1,ug
74,4,0.5,234,35,0,ug
74,5,0.7,-18,15,0,ug
74,6,0.9,-218,79,1,ug
74,7,0.6,178,49,0,ug
74,8,0.85,-170,37,0,ug
74,9,0.8,-162,44,0,ug
74,10,0.85,-210,38,1,ug
74,11,0.65,53,21,0,ug
74,12,0.7,32,16,0,ug
74,13,0.55,196,51,0,ug
74,14,0.9,-221,49,0,ug
74,15,0.55,231,62,0,ug
74,16,0.8,-27,20,0,ug
74,17,0.95,-218,86,1,ug
74,18,0.65,96,29,0,ug
74,19,0.75,-74,32,0,ug
74,20,0.5,238,79,0,ug
75,1,0.7,29,29,0,ug
75,2,0.65,77,21,0,ug
75,3,0.8,-76,-29,0,ug
75,4,0.85,-101,-26,0,ug
75,5,0.7,98,54,0,ug
75,6,0.55,196,48,0,ug
75,7,0.8,-45,14,0,ug
75,8,0.65,55,8,0,ug
75,9,0.6,185,32,0,ug
75,10,0.95,-223,18,1,ug
75,11,0.6,186,26,0,ug
75,12,0.95,-221,17,1,ug
75,13,0.5,245,66,0,ug
75,14,0.9,-163,20,0,ug
75,15,0.55,207,40,0,ug
75,16,0.9,-161,15,0,ug
75,17,0.75,-80,14,0,ug
75,18,0.5,243,33,0,ug
75,19,0.85,-150,23,0,ug
75,20,0.75,53,18,0,ug
76,1,0.7,-216,-1,0,ug
76,2,0.85,-236,-3,0,ug
76,3,0.6,9,-1,0,ug
76,4,0.55,82,2,0,ug
76,5,0.75,-229,1,0,ug
76,6,0.8,-230,-2,0,ug
76,7,0.9,-238,1,0,ug
76,8,0.9,-234,-4,0,ug
76,9,0.75,-236,3,0,ug
76,10,0.65,-227,1,0,ug
76,11,0.95,-243,-2,0,ug
76,12,0.55,203,0,0,ug
76,13,0.5,232,-1,0,ug
76,14,0.85,-240,1,0,ug
76,15,0.6,121,-1,0,ug
76,16,0.65,-198,-5,0,ug
76,17,0.8,-230,-5,0,ug
76,18,0.95,-236,3,0,ug
76,19,0.7,-231,-1,0,ug
76,20,0.5,241,4,0,ug
77,1,0.7,-178,140,0,ug
77,2,0.75,-145,94,0,ug
77,3,0.5,203,202,0,ug
77,4,0.7,-159,175,0,ug
77,5,0.75,-124,90,0,ug
77,6,0.95,-215,238,1,ug
77,7,0.9,-208,215,1,ug
77,8,0.6,-55,44,0,ug
77,9,0.65,-18,71,0,ug
77,10,0.5,175,165,0,ug
77,11,0.8,-161,93,0,ug
77,12,0.95,-213,210,1,ug
77,13,0.85,-187,133,1,ug
77,14,0.65,-90,78,0,ug
77,15,0.8,-112,48,0,ug
77,16,0.9,-101,87,1,ug
77,17,0.85,-146,104,0,ug
77,18,0.55,44,74,0,ug
77,19,0.6,79,69,0,ug
77,20,0.55,109,112,0,ug
78,1,0.95,-207,46,0,ug
78,2,0.75,-31,47,0,ug
78,3,0.9,-196,20,0,ug
78,4,0.5,227,231,0,ug
78,5,0.65,148,-41,0,ug
78,6,0.55,194,207,0,ug
78,7,0.85,-138,-42,0,ug
78,8,0.5,226,150,0,ug
78,9,0.6,172,159,0,ug
78,10,0.8,88,-52,0,ug
78,11,0.7,134,100,0,ug
78,12,0.75,173,173,0,ug
78,13,0.85,-39,-42,0,ug
78,14,0.6,186,57,0,ug
78,15,0.65,147,146,0,ug
78,16,0.9,-142,-107,0,ug
78,17,0.55,210,209,0,ug
78,18,0.8,74,45,0,ug
78,19,0.95,-186,133,0,ug
78,20,0.7,16,16,0,ug
79,1,0.95,-185,-218,0,ug
79,2,0.65,-44,-82,0,ug
79,3,0.85,-55,-142,0,ug
79,4,0.5,152,178,0,ug
79,5,0.8,-10,-31,0,ug
79,6,0.7,-6,-85,0,ug
79,7,0.7,-18,-43,0,ug
79,8,0.55,28,26,0,ug
79,9,0.8,-44,-79,0,ug
79,10,0.85,-79,-123,0,ug
79,11,0.55,56,47,0,ug
79,12,0.6,22,27,0,ug
79,13,0.9,-67,-135,0,ug
79,14,0.75,-42,-61,0,ug
79,15,0.95,-64,-230,0,ug
79,16,0.9,-81,-148,0,ug
79,17,0.75,-80,-101,0,ug
79,18,0.5,139,155,0,ug
79,19,0.6,132,129,0,ug
79,20,0.65,-54,-84,0,ug
80,1,0.8,-180,25,0,ug
80,2,0.9,-227,102,0,ug
80,3,0.55,235,122,0,ug
80,4,0.75,-42,-2,0,ug
80,5,0.85,-224,34,0,ug
80,6,0.5,237,81,0,ug
80,7,0.5,239,156,0,ug
80,8,0.6,185,51,0,ug
80,9,0.65,69,15,0,ug
80,10,0.8,-122,2,0,ug
80,11,0.85,-194,48,0,ug
80,12,0.95,-236,48,0,ug
80,13,0.75,-20,9,0,ug
80,14,0.7,-12,3,0,ug
80,15,0.65,147,8,0,ug
80,16,0.95,-229,-22,0,ug
80,17,0.6,224,97,0,ug
80,18,0.55,233,138,0,ug
80,19,0.7,113,38,0,ug
80,20,0.9,-182,42,0,ug
81,1,0.85,-248,0,1,ug
81,2,0.75,-241,-2,1,ug
81,3,0.5,36,2,0,ug
81,4,0.65,-115,1,1,ug
81,5,0.6,-53,1,0,ug
81,6,0.75,-145,-1,1,ug
81,7,0.85,-249,0,1,ug
81,8,0.95,-250,-1,1,ug
81,9,0.55,-18,0,0,ug
81,10,0.7,-127,1,1,ug
81,11,0.65,-98,-1,1,ug
81,12,0.7,-125,1,1,ug
81,13,0.95,-250,-1,1,ug
81,14,0.8,-182,-1,1,ug
81,15,0.55,0,-1,0,ug
81,16,0.5,17,1,0,ug
81,17,0.8,-225,-4,1,ug
81,18,0.6,-37,-1,0,ug
81,19,0.9,-242,-2,1,ug
81,20,0.9,-241,-2,1,ug
82,1,0.75,-132,138,0,ug
82,2,0.7,-46,35,0,ug
82,3,0.9,-230,228,0,ug
82,4,0.7,-59,55,0,ug
82,5,0.95,-235,233,0,ug
82,6,0.8,-56,49,0,ug
82,7,0.55,49,19,0,ug
82,8,0.6,76,14,0,ug
82,9,0.75,-27,10,0,ug
82,10,0.6,-26,13,0,ug
82,11,0.85,-228,102,0,ug
82,12,0.65,156,23,0,ug
82,13,0.9,-165,175,0,ug
82,14,0.8,-107,92,0,ug
82,15,0.85,-113,107,0,ug
82,16,0.5,224,227,0,ug
82,17,0.65,-13,13,0,ug
82,18,0.5,235,223,0,ug
82,19,0.95,-232,231,0,ug
82,20,0.55,36,11,0,ug
83,1,0.7,14,-86,0,ug
83,2,0.9,-208,6,1,ug
83,3,0.8,3,-20,0,ug
83,4,0.55,133,-1,0,ug
83,5,0.6,97,-1,0,ug
83,6,0.6,158,-2,0,ug
83,7,0.75,-67,1,0,ug
83,8,0.75,-104,0,0,ug
83,9,0.85,-179,-3,1,ug
83,10,0.65,-20,2,0,ug
83,11,0.9,-202,-4,1,ug
83,12,0.85,-141,0,1,ug
83,13,0.95,-236,129,1,ug
83,14,0.5,240,193,0,ug
83,15,0.65,2,3,0,ug
83,16,0.95,-222,134,1,ug
83,17,0.55,22,-1,0,ug
